JURS_NAME,YEAR,REHAB_ELOW_INCOME,REHAB_VLOW_INCOME,REHAB_LOW_INCOME,REHAB_TOTAL,REHAB_DESC_ACTIVITY,PRESERVE_ELOW_INCOME,PRESERVE_VLOW_INCOME,PRESERVE_LOW_INCOME,PRESERVE_TOTAL,PRESERVE_DESC_ACTIVITY,ACQUISITION_ELOW_INCOME,ACQUISITION_VLOW_INCOME,ACQUISITION_LOW_INCOME,ACQUISITION_TOTAL,ACQUISITION_DESC_ACTIVITY,MHPARK_ELOW_INCOME,MHPARK_VLOW_INCOME,MHPARK_LOW_INCOME,MHPARK_TOTAL,MHPARK_DESC_ACTIVITY,RHNAREHAB_ELOW_INCOME,RHNAREHAB_VLOW_INCOME,RHNAREHAB_LOW_INCOME,RHNAREHAB_TOTAL,RHNAREHAB_DESC_ACTIVITY,RHNAPRESERVE_ELOW_INCOME,RHNAPRESERVE_VLOW_INCOME,RHNAPRESERVE_LOW_INCOME,RHNAPRESERVE_TOTAL,RHNAPRESERVE_DESC_ACTIVITY,RHNAACQUISITION_ELOW_INCOME,RHNAACQUISITION_VLOW_INCOME,RHNAACQUISITION_LOW_INCOME,RHNAACQUISITION_TOTAL,RHNAACQUISITION_DESC_ACTIVITY,RHNAMHPARK_ELOW_INCOME,RHNAMHPARK_VLOW_INCOME,RHNAMHPARK_LOW_INCOME,RHNAMHPARK_TOTAL,RHNAMHPARK_DESC_ACTIVITY
ALISO VIEJO,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SAN CLEMENTE,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
ORANGE,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
ANAHEIM,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
FULLERTON,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
BUENA PARK,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
ORANGE COUNTY,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
VILLA PARK,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MISSION VIEJO,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
LAGUNA BEACH,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
HUNTINGTON BEACH,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
BREA,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
LAGUNA HILLS,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SEAL BEACH,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
NEWPORT BEACH,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
STANTON,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
LAKE FOREST,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
YORBA LINDA,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SANTA ANA,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
WESTMINSTER,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
CYPRESS,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
TUSTIN,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
ADELANTO,2019,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,10,0,0,10,,10,0,0,10,,10,0,0,10,,0,0,0,0,
RIVERSIDE COUNTY,2020,3,0,0,3,,0,0,0,0,,0,0,0,0,,0,5,0,5,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
BELLFLOWER,2020,3,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
ALHAMBRA,2020,2,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
ENCINITAS,2021,3,0,0,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
ROSEMEAD,2021,2,0,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
STOCKTON,2018,0,0,0,0,,0,20,0,20,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
CERRITOS,2020,0,0,0,0,,0,2,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
COVINA,2020,0,0,0,0,,6,11,4,21,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
OAKLAND,2020,0,0,0,0,,46,38,197,281,,82,20,0,102,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SAN JOSE,2020,0,0,0,0,,144,344,286,774,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
CUPERTINO,2021,0,0,0,0,,0,2,2,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
COVINA,2021,0,0,0,0,,0,1,2,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SIMI VALLEY,2020,0,0,2,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
PACIFIC GROVE,2020,0,0,3,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SANTA CRUZ,2020,0,0,35,35,,0,0,103,103,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MONTEREY,2020,0,0,23,23,,0,0,2,2,,0,0,2,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
ENCINITAS,2020,0,0,2,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
DORRIS,2020,2,0,4,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MONTEREY PARK,2020,0,0,1,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
CAMARILLO,2020,0,0,2,2,,0,0,2,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
CHOWCHILLA,2020,0,0,2,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
AZUSA,2020,7,0,3,10,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
KINGSBURG,2020,0,0,1,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
ORANGE COVE,2020,0,0,3,3,,0,0,0,0,,0,0,0,0,,0,0,3,3,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
EXETER,2020,0,0,1,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
DALY CITY,2020,0,0,1,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MODESTO,2020,0,0,59,59,,0,0,0,0,,105,0,14,119,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SIMI VALLEY,2021,0,0,11,11,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
ALHAMBRA,2021,0,0,4,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
AZUSA,2021,0,0,2,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
EXETER,2021,0,0,1,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MADERA COUNTY,2021,0,0,4,4,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
COTATI,2021,0,0,27,27,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MONTEREY,2021,0,0,23,23,,0,0,2,2,,0,0,2,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
DORRIS,2021,2,0,4,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
CORCORAN,2021,0,0,2,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
ALHAMBRA,2019,0,1,1,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MARYSVILLE,2019,0,1,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SANTA MARIA,2018,5,4,0,9,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
CHINO,2020,1,3,2,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
LYNWOOD,2020,1,2,3,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
ANAHEIM,2020,13,88,10,111,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
FRESNO COUNTY,2020,0,1,1,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
HERCULES,2020,0,8,76,84,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
IRVINE,2020,1,2,3,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MONTAGUE,2020,1,1,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SAN DIEGO,2020,0,105,362,467,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
KERN COUNTY,2020,0,6,0,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
TORRANCE,2018,17,11,3,31,,0,0,0,0,,0,0,0,0,,17,11,3,31,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
TORRANCE,2019,13,10,4,27,,0,0,0,0,,0,0,0,0,,13,10,4,27,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
TORRANCE,2020,11,11,1,23,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
CHINO,2021,0,3,3,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
TORRANCE,2021,29,10,7,46,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
IRVINE,2021,1,2,3,6,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
TURLOCK,2021,0,2,0,2,,0,0,0,0,,0,0,1,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MONTAGUE,2021,1,1,0,2,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SAN JOSE,2021,76,238,14,328,,94,200,105,399,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SAN JOAQUIN COUNTY,2021,0,3,0,3,,0,0,0,0,,0,1,0,1,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SANTA CRUZ,2021,0,22,0,22,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SAN DIEGO,2021,0,41,1,42,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SACRAMENTO COUNTY,2018,0,0,0,0,,0,0,0,0,,0,17,6,23,"Very Low-Income: acquisition of 17 market rate units at Southwind Apartments (APNs: 051-0221-020-0000, 051-0224-001-0000, and 051-0440-053-0000) converted to very low-income for 55 years using LIHTC, CDLAC, HOME, LHTF.  Acquisition, rehabilitation, and conversation of 6 market rate single family residences to low-income (APNs: 058-0103-009-0000, 200-0312-018-0000, 217-0185-008-0000, 218-0203-016-0000, 058-0081-012-0000, 077-0083-004-0000).",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
HALF MOON BAY,2020,0,0,0,0,,0,0,0,0,,26,26,0,52,"The Coastside Inn, a 52-room hotel, was purchased by the County of San Mateo in December 2020 using State Project Homekey funds for use as a homeless shelter. Operations began December 2020. The rooms will require some upgrades including kitchen facilities before they can be counted as new residential units.",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
HEALDSBURG,2020,0,0,0,0,,0,0,0,0,,0,24,14,38,Purchased 3 Apartment Buildings.,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
HALF MOON BAY,2021,0,0,0,0,,0,0,0,0,,26,26,0,52,"The Coastside Inn, a 52-room hotel, was purchased by the County of San Mateo in December 2020 using State Project Homekey funds for use as a homeless shelter. Operations began December 2020. The rooms will require some upgrades including kitchen facilities before they can be counted as new residential units.",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
BELLFLOWER,2021,0,1,4,5,,0,0,0,0,,0,0,6,6,"Note that Habitat for Humanities constructed 6 low-income units which were not counted in 2017, which were not counted in last years APR report",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
BELLFLOWER,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,"Note that Habitat for Humanities constructed 6 low-income units which were not counted in 2017, which were not counted in last years APR report",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
YUBA COUNTY,2021,0,0,0,0,,0,0,0,0,,0,0,0,0,Prosperity Village was an acquired motel turned into affordable housing.,0,0,0,0,,0,0,0,0,,0,0,0,0,,15,25,0,40,Prosperity Village was an acquired motel turned into affordable housing.,0,0,0,0,
HEALDSBURG,2021,0,0,0,0,,0,0,0,0,,0,24,14,38,Purchased 3 Apartment Buildings.,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
FAIRFIELD,2021,0,0,0,0,,0,0,0,0,,0,0,127,127,"Two buildings were converted from market to affordable: Waterscape Apartments (180 units; 60 to Low, 120 to Moderate) and Park Crossing (200 units; 67 to Low, 133 to Moderate). Since they only have 30 year affordability covenants instead of 55, they do not qualify for RHNA.",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MERCED,2021,0,0,0,0,,0,0,0,0,,3,0,1,4,HE Policy 2.2 - CDBG fund used to acquire 4 dwelling units for permanent supportive housing,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MENLO PARK,2021,0,0,0,0,,0,0,0,0,,0,0,14,14,Units acquired using City BMR funds and converted to deed-restricted low-income BMR rental housing,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SAINT HELENA,2021,0,0,0,0,,0,0,0,0,,0,0,4,4,"The City of St. Helena loaned $1.4 million dollars to a local non-profit affordable housing developer to aquire 4 units. As part of the loan, the units are deed restricted 80% below AMI for 55 years.",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
NATIONAL CITY,2018,0,0,0,0,,0,0,0,0,368 VLI Units: Tax exempt bonds on Summercrest Apts,0,0,0,0,11 ELI and 80 VLI units: 4% tax credits,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MAMMOTH LAKES,2020,0,0,0,0,,0,0,0,0,(1) unit at 80% AMI and (4) units at 120% AMI were sold directly to eligible households through stewardship services provided to the Town by Mammoth Lakes Housing.,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
LONG BEACH,2020,0,0,0,0,,0,19,30,49,"Federation Tower -- Preservation of 49 Senior units, 19 units at 50% AMI, 30 units at 60% AMI.",0,0,3,3,"HOPE -- 3 units (Sunfield, Keynote, 9th Street) all at 80% AMI.",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
COLFAX,2020,0,0,0,0,,22,22,22,66,HUD project-based age-restricted proejct.  Owners recently renewed their Section 8 contract with a new expiration date of 2068.,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
DUBLIN,2021,0,0,0,0,,0,0,76,76,"The City joined California Community Housing Agency (CalCHA) and California Statewide Community Development Authority (CSCDA). These joint powers authorities issue bonds to acquire properties for the production, preservation, and protection of essential middle-income rental housing. Three properties in Dublin were acquired through this program in 2021, including the 313-unit Aster project, the 390-unit Waterford Place Apartments, and the 324-unit Fountains at Emerald Park, which have resulted in conversion of 76 units that are now affordable to households earning no nore than 80 percent AMI, 55 units affordable to households earning no more than 100 percent AMI, and 40 units affordable to households earning no more than 120 percent AMI.",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SACRAMENTO,2021,0,0,0,0,,0,0,0,0,Capitol Terrace and Edgewater were public housing properties that have been converted to the multifamily bond and low income housing tax credit (LIHTC) program with project based vouchers through HUD's Rental Assistance Demonstration funding intended to preserve public housing units.,0,0,172,172,"Sacramento Manor's owner was awarded $1.2 million in funds from the Low-Income Weatherization Program (LIWP) and as a requirement of the LIWP, the owner needs a regulatory agreement for 10 years to restrict rents and
preserve naturally occurring affordable housing (NOAH).",0,0,0,0,,0,0,0,0,,28,0,206,234,Capitol Terrace and Edgewater were public housing properties that have been converted to the multifamily bond and low income housing tax credit (LIHTC) program with project based vouchers through HUD's Rental Assistance Demonstration funding intended to preserve public housing units.,0,0,0,0,"""Sacramento Manor's owner was awarded $1.2 million in funds from the Low-Income Weatherization Program (LIWP) and as a requirement of the LIWP, the owner needs a regulatory agreement for 10 years to restrict rents and
preserve naturally occurring affordable housing (NOAH).""",0,0,0,0,
COLFAX,2021,0,0,0,0,,22,22,22,66,HUD project-based age-restricted proejct.  Owners recently renewed their Section 8 contract with a new expiration date of 2068.,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
PASADENA,2021,0,0,0,0,,0,30,30,60,"Villa Raymond senior housing HUD project:  Financial restructuring and rehabilitation to extend the useful life of the project and preserve housing affordability under a TCAC regulatory agreement (recorded, 55-year term).  Rehabilitation was under way in 2021 and is expected to be completed in early-2022.",0,3,0,3,City exercise of right-of-first refusal under for-sale housing deed restrictions to acquire units for subsequent resale as affordable homeownership housing.,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MAMMOTH LAKES,2021,0,0,0,0,,0,0,0,0,(2) units at 120% AMI were sold directly to eligible households through stewardship services provided to the Town by Mammoth Lakes Housing.,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
VACAVILLE,2021,0,0,0,0,,0,38,161,199,"Lincoln Corner Apartments Acquisition
Vacaville Meadows Apartments Acquisition",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
EL DORADO COUNTY,2021,0,0,0,0,,0,145,0,145,Weatherization services,0,0,14,14,GoldenState Finance Authority Downpayment Programs,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
YOUNTVILLE,2018,0,0,0,0,"6 LI units participating in the owner occupied rehabilitation program, funded through HOME and CalHOME grants.",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
LYNWOOD,2018,0,0,0,0,"Jurisdiction reported: 4 VLI, 2 LI",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
AZUSA,2018,0,0,0,0," Single-Family Rehabilitation Program: Provide 25 grants and loans annually, to assist a total of 150 households during the 2014-2021 planning cycle. Continue to allocate Redevelopment Set-Aside, CDBG, and HOME funds for this program.",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
PINOLE,2018,0,0,0,0,blah,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
PLACENTIA,2018,0,0,0,0,Housing Rehabilitation Program,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
MONTEREY PARK,2018,0,1,0,1,"In 2017, 1 house was rehabilitated with HOME funds.",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
YOUNTVILLE,2020,0,0,2,2,"Units participating in the owner occupied rehabilitation program, funded through HOME and CalHOME grants",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
CUPERTINO,2020,0,4,0,4,"Vista Village Rehabilitation Project, FY 20-21 CDBG funding ($174,850.40)",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SHASTA LAKE,2020,11,0,0,11,Shasta County Square One Homes.  Funded by the State of California Homekey Program.  Rehabilitation of 4 Single Family Homes to house three persons per home.,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
PLACENTIA,2020,0,0,0,0,Housing Rehabilitation Program,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SUNNYVALE,2020,0,0,0,0,"Vista Village Rehabilitation Project, FY 20-21 CDBG funding ($174,850.40)",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SUNNYVALE,2020,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,N/A,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
POMONA,2020,1,0,4,5,Funding to address health & safety concerns and deferred maintenance issues for homeowners with incomes at 80% of AMI and below,0,0,0,0,,0,0,0,0,,0,0,11,11,Down payment assistance to first time homebuyers with incomes at 80% of AMI & below.,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
STOCKTON,2020,0,12,203,215,"12 DU (VLI) resulted as a joint project between HACSJ and San Joaqiun County Behavioral Health Services to renovate the formerly market-rate Park Street Apartments (now ""Crossway at Park Street"") located at 32 W. Park Street. Funded through the Mental Health Services Act, 12 studio apartments are rented to SJCBHS clients, as well as an on-site manager's unit. Residents receive rental subsidies from HACSJ and supportive services from SJCBHS.

203 DU (LI) resulted as a joint project between Mutual Housing California and Asian Pacific Self Development and Residential Association (APSARA), using HOME Investment Partnership funds, for Park Village Apartments.",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
FAIRFIELD,2020,0,0,7,7,"The City and its partners assisted 7 lower income seniors with minor household repairs and upgrades as part of an annual event sponsored by the City.   In addition, the City provided rehabilitation funding for the sunset Creek affordable housing project to improve the units and extend the affrodability covenants to 55 years.",0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
SEBASTOPOL,2020,31,2,0,33,1) Project Home Key Elderberry Commons (Fmr. Sebastopol Inn) = 31 units no kitchens at this time; 2) City is in process of installing two new Pads and Hook-ups at mobile home park.,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
EL DORADO COUNTY,2020,0,10,89,99,Rehab/Weatherization,0,0,0,0,,0,0,27,27,Downpament Assistsance and Mortgage Credit Certificate Programs (GSFA),0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
BIG BEAR LAKE,2020,0,0,0,0,402 Georgia (APN 030903216) by Mountain Homeless Coalition partnership w/SB County Housing Authority,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
